SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Danceability,Duration,Tempo,Title,Year, ArtistHotttnesss, SongHotttnesss
4627,"SOIVZJD12AB0182EDD",356456,"Heal (The Separation)","ARK8EHO1187B9B71D1","The Shamen",0.0,280.31955,109.96,"Heal (The Separation) [PM Dawn Alt. Lead Mix]",1996,0.3936608679237098,0.0
4628,"SOUEARP12A58A7D643",600381,"This Is Love","ARX2R5A1187FB5B85B","Ann Nesby",0.0,243.01669,88.008,"Tables Turn",0,0.4225755234173201,0.26586104921065007
4629,"SOWZVLJ12A58A7C2C8",516287,"Passion: Oneday Live With Road To Oneday Bonus Trax (Stereo Accompaniment Tracks)","ARUFCZ41187B9A868E","Passion",0.0,253.41342,114.303,"Jesus_ Lover Of My Soul (Bonus Stereo Trax)",0,0.39246914112368464,0.0
4630,"SOHKXAC12A58A7F6E5",271741,"Too Bad You're Beautiful","ARWR6RK1187FB3AB52","From Autumn To Ashes",0.0,147.64363,97.169,"IV",2002,0.5054531534296305,0.5122536543033052
4631,"SOEFJXQ12A670200C8",5395,"An Intimate Christmas","AR1W3MA1187B99E6D8","Danny Wright",0.0,240.53506,95.995,"Carol of the Bells (Album Version)",0,0.3653021909738527,0.4051157216913865
4632,"SOMVAUS12AB017D665",369226,"World Series Of Love","ARE0X5X1187B993A86","Midwest Product",0.0,301.73995,141.002,"Motivator",2003,0.34833290898056585,0.5033812362063191
4633,"SOFNHOT12A6D4FB296",64463,"Dream","ARHTRR71187B98F305","Michelle Tumes",0.0,232.22812,120.028,"Love Shines Through  (Dream Album Version)",0,0.39599952273493794,0.0
4634,"SOEHDVV12A8C140A53",172858,"Babies Go To Sleep","ARY1P2B1187B9B78F5","Mariano Yanani",0.0,192.41751,126.273,"Canon In D Major (J. Pachelbel)",0,0.313866099580293,0.0
4635,"SODKZLY12A8C13F228",311061,"Back In Business","ARSQDUN1187B98D7D7","EPMD",0.0,161.35791,86.819,"Jane 5",1997,0.45385026533052464,0.4923983528177209
4636,"SOWZQFZ12AB018AC54",517480,"Brain Patch Error","ARA8X3M1187B9A13CA","Aphasia",0.0,244.32281,192.063,"non-existent track (part one: "why don't you fuckin' remember anything ?")",2001,0.3380744861514322,0
4637,"SOFUNPG12A58A7F017",662316,"Comedy Ping-Pong","ARKQADX1269FCD155B","Rocky Whatule",0.0,283.74159,96.591,"Friends Of All Races",0,0.050187639411917534,0
4638,"SOMWLTZ12AB0182E86",416628,"Vs. Children","ARRJNTE1187FB44E12","Casiotone For The Painfully Alone",0.0,197.25016,180.094,"White Jetta",2009,0.3942171989010042,0.7056291886565315
4639,"SOWSIVF12AB018D3D1",776959,"In Case We Die","ARIW1BH1187FB4C94A","Architecture In Helsinki",0.0,249.28608,139.999,"Need To Shout",2005,0.5051816158691929,0.7602993828677649
4640,"SOYYJNB12AB0184408",411450,"Engram","AREBWEH1187B99EA9A","Beherit",0.0,266.89261,149.069,"Suck My Blood",2009,0.42747924145936206,0.5642587393365759
4641,"SOUYPSW12A8C138902",199854,"Hank Penny: Crazy Rhythm: The Standard Transcriptions","ARVQ4QM1187B98AD95","Hank Penny",0.0,126.95465,95.95,"Wang Wang Blues",0,0.3475988886835368,0.5073468968424951
4642,"SONIRES12AB01872D2",663092,"Country Style U.S.A. with Ferlin Husky_ Wilburn Brothers_ Benny Martin_ Marty Robbins","AR223M11187B9ADDD6","Marty Robbins",0.0,129.67138,140.73,"DEU470956112",0,0.4790459909954432,0.2732859552542869
4643,"SOZQFDN12A6D4F8D09",39801,"Minnen _ drömmar och lite till","ARTOTKA11E2835EA81","Arne Weise",0.0,198.24281,144.082,"Sommarens sista mås",2002,0.0,0
4644,"SOVSJKJ12AB0183DB7",508143,"Tesoros De Colección","ARQHLIO1187B98AA6A","Jay Pérez",0.0,193.802,104.387,"Ya Basta",0,0.38623768283972165,0.0
4645,"SOJYIEV12A8C130AAB",281944,"Gift Grub: The Best Of 2004","AROIHOI122988FEB8E","Mario Rosenstock",0.0,361.82159,100.091,"Radio Jay",0,0.04903438084848781,0
4646,"SOUBGQW12A6D4F8CE5",55800,"Alegria Original","ARAENPX1187B990DDA","Timbalada",0.0,242.1024,180.06,"Maracaia",2006,0.3738563445216253,0.40109529658516824
4647,"SOUOWYN12A8C13501F",150501,"Miles To Miles","AR0LVFQ1187B9A84E0","Jason Miles",0.0,256.20853,196.004,"Suba",0,0.37176089539478846,0.2538347361322313
4648,"SOISNKR12A8C139DFA",155541,"La bonne cuisine","AR23EC41187FB4805D","Catherine King/Matthew Schwinghammer/The American Boychoir",0.0,125.3873,101.672,"Trois Noëls québècois (trad): Gabriel",0,0.2918834217879059,0
4649,"SOYQWAD12A8C139316",156902,"All i","ARCEOW71187B9A5A71","B.A.D.",0.0,241.81506,121.993,"Chu Hsin",0,0.47363666453384023,0
4650,"SOIPFOS12AB0183721",662464,"Semoga Jalan Dilapangkan Tuhan","ARSENJW1187B9B053E","Bimbo",0.0,288.86159,147.991,"Lebaran",0,0.34475791150816526,0.0
4651,"SOWJQRR12A6D4F725C",26752,"Picture This","AR35YUO1187B9AD83E","Wet Wet Wet",0.0,246.38649,84.084,"Love Is All Around",1994,0.41119568787754324,0
4652,"SOMWYQW12AB018373C",364318,"African Classics","ARDYMTV122ECCBC383","Samba Mapangala and Orchestra Virunga",0.0,301.66159,97.817,"Siri",0,0.0,0.0
4653,"SOHJNUH12AB01891DE",420937,"I Can See Clearly Now","AREZWC61187FB52DCF","Johnny Nash",0.0,167.26159,163.257,"There Are More Questions Than Answers",1972,0.407283888338925,0
4654,"SOXMDLV12A6701E69E",485716,"Every Grave is a Garden","ARMPRI31187FB4F7D9","Falling Into Place",0.0,293.72036,138.045,"Cell (Album)",0,0.4737005012967777,0.7056291886565315
4655,"SOYKMPM12AB0188163",573739,"Pleasure Island 2001","ARD3ICK1187B9A56C9","Jimmy Riley",0.0,215.24853,159.96,"Amaze",0,0.299705214086752,0
4656,"SOCXULH12A8C13F551",258463,"Words Touch","ARJRIM91187FB3EF9A","Paul Avgerinos",0.0,338.96444,85.558,"In My Heart",2004,0.3171257187463192,0.0
4657,"SORNYFV12AF729F4A0",159226,"Senda '91","AR3SPD91187B9B63E3","Héroes del Silencio",0.0,198.89587,159.483,"El Mar No Cesa (Live)",1991,0.5240633327763052,0.49388757585564375
4658,"SOBQJCE12AB0183BB3",630453,"Forgive Me (Premiere Performance Plus Track)","ARID75M1187B9B8341","Steve Green",0.0,211.722,99.619,"Forgive Me (High Key-Premiere Performance Plus)",0,0.3485268895981834,0
4659,"SOYKZHI12A58A7BEE9",381182,"It's Great To Be Alive","ARUAOGE1187B9B3D50","Fake Problems",0.0,195.47383,103.776,"Tabernacle Song",2009,0.45566478580432657,0.6614452229025348
4660,"SOWPSXC12A6D4FB04D",58666,"No Silence","AR219DK1187FB4CEFC","ATB",0.0,349.04771,136.967,"Collides With Beauty",2004,0.5081770851783957,0.7397372826435874
4661,"SOMPUMW12A8C13D654",301027,"Mis Primeros Exitos - Selena 20 Years Of Music","AROF4LP1187FB41C51","Selena",0.0,190.35383,90.602,"Cien Anos",0,0.5458659170701919,0.3277366831778408
4662,"SONRWFT12A6D4F983A",47597,"American Psycho","ARA1UU51187FB5A70B","The Misfits",0.0,181.21098,111.153,"Dig Up Her Bones",1997,0.550991009240736,0.7748541268253589
4663,"SOCYLNE12A81C223ED",181378,"Hairspray","ARCACMY11C8A42C870","John Travolta / Christopher Walken",0.0,287.16363,128.685,"(You're) Timeless To Me ("Hairspray")",0,0.3094975467426805,0.5306630301441494
4664,"SOILVKO12A8AE486B1",278992,"Revenge","ARDGB6U1187FB3AD07","Eurythmics",0.0,236.61669,111.122,"A Little Of You",1986,0.5236990777653908,0.48512236410182064
4665,"SOTMRJU12AC9074F64",600586,"Absolutely Positively Live","ARR575U1187B98FB97","The Perrys",0.0,255.26812,82.487,"I'll Pray For You",0,0.38067987361328043,0.0
4666,"SOHCGST12AB0185F64",714373,"Wurzeln & Flügel","ARGDY4Y1187B9A334F","Pyranja",0.0,60.55138,96.264,"Anfang Vom Ende",2003,0.35850092274043266,0.21508031850922793
4667,"SOXQCMS12AB018591C",511381,"Cruising For A Bruising","ARHLYXD11F50C4B49E","Bruisers",0.0,289.01832,135.233,"2 Fists Full Of Nothing",0,0.41535371059537723,0
4668,"SOEDFBN12AC9072EFE",601945,"I Love Being Single","ARQDHPO1187B9A9F7C","Anthony Watson",0.0,259.83955,163.902,"I'm Gonna Take My Time",0,0.0,0
4669,"SOPYDMS12A8C13676F",203366,"Now And Again","AR3GYKU1187B996AB9","Jim Kweskin with Samoa Wilson",0.0,325.35465,74.045,"Brother Can You Spare A Dime (Album Version)",0,0.29682395079510554,0
4670,"SOEEANS12AB0184A71",343322,"Still [Collector's Edition]","ARKZXSQ1187B9AC9F3","Joy Division",0.0,245.34159,117.339,"The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check)",0,0.5762946511398908,0.40003965695463956
4671,"SOXMSNK12AF72A8850",407866,"Pray IV Reign","ART62WC1187FB47E80","Jim Jones featuring Oshy",0.0,224.31302,121.978,"This Is For My Bitches",2009,0.528614974324017,0.44569927520170877
4672,"SOBRDLW12AC468A908",597335,"Ten Days In November","ARDP3WW1187FB3D28C","Sue Foley",0.0,224.65261,105.21,"She Don't Belong To You",1998,0.40220310151136207,0.3347065490692206
4673,"SOLUWQF12AB017DBDC",341152,"Paper Doll","ARKWXDA11F4C83B665","Mills Brothers",0.0,79.64689,124.906,"Youre nobody till somebody loves you",0,0.38835961650855566,0
4674,"SOHVCVM12AB018E396",762241,"Soul & Inspiration","AR6TKMQ1187B9ACEDA","Barry Mann",0.0,170.44853,106.687,"Here You Come Again (LP Version)",0,0.3624119310741654,0.0
4675,"SODHFOI12A58A78491",43305,"House Of Dark Shadows and Night Of Dark Shadows","ARPNJUD122BCFCB9B4","Dark Shadows",0.0,115.43465,61.349,"Departure / End Title (Love Theme From Night Of Dark Shadows)",0,0.24251484921019165,0
4676,"SOCJHAZ12AB0181CE2",638138,"Dylan Different","ARAG1DX1187B98BB10","Ben Sidran",0.0,307.80036,68.479,"Blowin' In the Wind",2009,0.356795543166664,0.22154865991439518
4677,"SODCZXW12A6D4F97F5",47590,"Outrider","ARNPPTH1187B9AD429","Jimmy Page",0.0,322.97751,139.015,"Hummingbird",1988,0.4249403308027947,0.5637552083912959
4678,"SOGBMQD12AB018F2A0",816732,"Lyrical Paraphernalia","ARZ2DHF1187FB3F2EA","Krayzie Bone",0.0,175.5424,181.03,"Let It All Go",0,0.44071511458391,0.4348380902608562
4679,"SOJJZTV12A6D4F6F6C",33907,"Anthology: Addicted To Funk","ARDMPZU1187B99A472","Light Of The World",0.0,251.92444,120.878,"Pete's Crusade (12" Version) (2006 Digital Remaster)",0,0.36584157406786777,0
4680,"SOBJVKE12A8AE44914",134790,"BCD","AR2CM6U1187B999EB7","Basic Channel",0.0,62.92853,160.546,"Q1.1 Edit",1995,0.3602004478694047,0.49975232798855324
4681,"SONHEUO12AF72A4792",233023,"Greatest Hits Live","ARUEYGC1187FB3D94B","The Chi-Lites",0.0,251.27138,138.501,"Intro",0,0.4030007990319534,0
4682,"SOKPBBP12A8AE49419",280752,"Mario Telles","ARUI2ZJ1187FB3ACA5","Mario Telles",0.0,212.13995,97.34,"Nanã",1962,0.19936896984358282,0
4683,"SONHNAC12A8C13A15A",211700,"Memories Of You","AREDBBQ1187B98AFF5","Eddie Calvert",0.0,171.65016,130.598,"Tenderly",0,0.31054467213545245,0
4684,"SOTMGME12AB017F79B",15426,"Reach Out","ARZ8KO81187B9B1B7C","Burt Bacharach",0.0,175.882,115.756,"Are You There (With Another Girl)",1967,0.4707902495273688,0
4685,"SOQUAIH12AB0181406",562561,"Hello World - The Motown Solo Collection","ARXPPEY1187FB51DF4","Michael Jackson",0.0,182.7522,207.544,"I Wanna Be Where You Are",1972,0.7665454507572961,0
4686,"SONXKLQ12A8C141242",610555,"The Katies","ARE8HA81187B99A95F","The Katies",0.0,199.8624,155.193,"Tappin' Out (LP Version)",0,0.26237162548507353,0
4687,"SOONMKD12A81C2413A",164453,"Chivalry","AR0J0OD1187FB3AFB5","The Scare",0.0,218.95791,95.33,"NOT IN LOVE",0,0.40491001355045914,0.39670013841706814
4688,"SOLSXXH12A8C143166",610729,"Singles And Rarities","ARQUFQK11F4C83C0D8","4 Skins",0.0,89.44281,140.52,"A.C.A.B. (Bumper Sessions)",0,0.0,0
4689,"SOKGPRX12A8C138268",291752,"The Missing","ARBM57Q1187B9AF97C","James Horner",0.0,231.57506,186.138,"The Stranger",2003,0.491828704353138,0.4015024628846505
4690,"SONMZBU12A58A7D2D3",310772,"Waitin' In The Country","ARZXLZD11E2835CEA7","Jason Michael Carroll",0.0,229.8771,87.712,"No Good In Goodbye",2007,0.5244672240722154,0.4909042005420652
4691,"SORWVHN12A8C1459EA",369470,"Samba Nouvelle Vague","AR3N2H11187B98AFBA","Sivuca",0.0,137.482,148.046,"Copacabana",0,0.3243342048085304,0
4692,"SOBDYCT12AB0183AF5",804859,"100 Love Evergreen","ARAJPHH1187FB5566A","The Shangri-Las",0.0,136.01914,65.771,"Remember (Walkin' In the Sand)",1964,0.4182165181949368,0
4693,"SOSWNTH12AB017EA7C",338629,"Diz que fui por aí","ARJJPQP1241B9CA062","Gabriel Grossi",0.0,253.43955,143.86,"Cai dentro",0,0.0,0.0
4694,"SOVCBOE12AB0183962",565125,"R&B Love Collection Summer 2009","ARLGIX31187B9AE9A0","Jay-Z",0.0,259.05587,104.123,"Change Clothes",2003,0.78141234199446,0
4695,"SOEBTAK12AB018BEA5",725858,"Espera a la Primavera","ARIQD5J1187B98D8DC","Fabián",0.0,241.68444,169.981,"Mis calles de arena",0,0.3645978804511496,0
4696,"SOFLQOA12AB0182976",367892,"Three Great Concerts - Live In Hamburg 1993-1995","ARFAGIR1187B997EA1","Jeanie Lambe & The Danny Moss Quartet",0.0,204.61669,67.6,"My Funny Valentine",1996,0.0,0
4697,"SOBZUCH12A8C13DCA0",586353,"Kolossus","AR7U5BZ1187B997FFC","Keep Of Kalessin",0.0,270.21016,229.864,"Ascendant",2008,0.4714418762745189,0.5701150855791898
4698,"SOLFTTR12A6D4FDC9F",271147,"The Winter Wake","ARJ438T1187B9AD503","Elvenking",0.0,357.45914,200.036,"Trows Kind",2006,0.4233000133085071,0.5810119424656008
4699,"SOWIAKP12AC3DFA050",823329,"Ogdens' Nut Gone Flake","AROCBZZ11E2835D652","Small Faces",0.0,248.24118,77.09,"Spoken Word / Ogdens' Nut Gone Flake / Spoken Word",1968,0.44905257515374747,0.0
4700,"SOBLYYF12AB018924E",763854,"The Rail Train_ The Meadow_ The Freeway & The Shadows","AR1SYBE1187B992798","Kira",0.0,193.17506,69.167,"Song For Stephin Merritt",0,0.43604479225118165,0.2884816426560289
4701,"SOOBFRV12AB0184739",462166,"Deep Breakfast","ARNUIBF1187FB4A28F","Ray Lynch",0.0,250.22649,139.944,"Kathleen's Song / Ray Lynch",1984,0.3862437005208074,0.6603811327118728
4702,"SOJDXQI12AF72A580E",26414,"Ocean Avenue","AR048JZ1187B9AEB85","Yellowcard",0.0,208.79628,89.896,"One Year_ Six Months",2003,0.6274672585628777,0.7324280728168031
4703,"SOJDYFO12A8C141BA4",238650,"The Italian Sessions","AR7LIU31187B98EF11","Rita Chiarelli",0.0,278.33424,95.508,"Tu Vuo_ Fa_ L_ Americano",0,0.28805028537557953,0.2538347361322313
4704,"SOJCRCO12A6D4F89BA",47388,"The Professional","ARKN9J11187B9B210D","DJ Clue / P. Diddy",0.0,64.70485,81.229,"Intro",1998,0.41926546930086506,0.3864772912554594
4705,"SOWEZSI12A81C21CE6",283353,"Greatest Hits","AR2UQQ51187B9AC816","Gipsy Kings",0.0,194.87302,165.006,"Tu Quieres Volver",1987,0.5406306862249688,0.778820808942555
4706,"SOQTINJ12A58A7DD36",405899,"Never Better","ARXB4TY1187FB5AA25","P.O.S",0.0,156.83873,108.279,"Drumroll (We're All Thirsty)",0,0.4641888246173276,0
4707,"SOFPBVZ12A8C135C19",246144,"Tribal Sunrise Volume 4","ARQQ2VE1187B991D97","Dynamix",0.0,451.02975,85.326,"Bodyfly (Dynamix original version)",0,0.3151038705023589,0
4708,"SOFXZWI12AB0180B8D",443003,"Gathering","AR3GCDF1187B99DC06","Gathering",0.0,242.93832,95.035,"Brampton To Roadhead",0,0.2447904503325335,0
4709,"SOHHVZZ12A6D4F9848",176847,"Legendary Country Blues Artists - CD A","ARE2QID1187B98FA19","Sleepy John Estes",0.0,163.91791,96.982,"Stop That Thing",1935,0.35303574014515915,0
4710,"SOMXAFA12AB018C537",800656,"Sincerely_","ARJNUTI12802FDFB5A","Hard Romantic",0.0,267.7024,81.974,"Romanza",0,0.0,0.0
4711,"SOHGUVY12A6D4FD2D5",227138,"Split","ARGTDDO1187FB55687","Languis",0.0,199.00036,126.999,"Cable",0,0.36908373879464335,0.1939277643569876
4712,"SOGZRCP12AC960D91D",601523,"Love And Glitter_ Hot Days And Musik","ARWSMC91187B9AD369","Helen Love",0.0,213.39383,162.101,"Bigbigkiss",2000,0.3470069209304056,0
4713,"SOAQLJU12AB0185B2A",470948,"Beasts of Burden","ARWUK9L11C8A42C37B","Workhorse",0.0,251.402,85.209,"High Horse",2007,0.3222207489135164,0.26586104921065007
4714,"SOBUVXZ12AC9075605",785026,"Calm Down Dad","ARWSMC91187B9AD369","Helen Love",0.0,143.15057,205.016,"Calm Down Dad",0,0.3470069209304056,0.3775316449767025
4715,"SOOCGEI12A6D4F9624",57315,"Love Lessons","AR3AY3R1187FB52CF0","Tracy Byrd",0.0,209.08363,116.625,"Walking To Jerusalem",1996,0.4225074508261564,0
4716,"SOEUWYJ12A8C144BE8",614711,"The Atlanta Years","ARPISA41187FB3DE42","Humble Pie",0.0,288.02567,93.716,"Intro/Whatcha Gonna Do about It",0,0.4024958799867582,0.24256981369667097
4717,"SOTAEHU12A8AE47888",234073,"Classical Katz","ARBE5BJ1187B98BCFD","The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith",0.0,218.48771,67.452,"September Song",1997,0.2788650405012439,0
4718,"SOUKRER12A8C13BDE1",107873,"The Next Generation","ARGJBTS1187FB4273A","Lidell Townsell",0.0,201.82159,125.013,"Duh Duh Da",0,0.3070843081171468,0.2084722367788958
4719,"SOWNKBE12A67FFB39F",68737,"Red Gone Wild","ARXWAQQ1187B9AE954","Redman / Saukrates / Icadon",0.0,204.19873,231.264,"Get 'em",0,0.49356684269655965,0.536032111708468
4720,"SOQLXRZ12AC468BC3F",697292,"Dragonfly - Live at Folk im Schlosshof","ARQQZEQ1187FB3EAC0","Connemara Stone Company",0.0,192.10404,123.36,"Dragonfly",0,0.39531393043852037,0.21990668461970456
4721,"SOQBYJC12A8C1358D9",93095,"The What Of Whom","AR6CLFP1187B9ACB94","Daniel Johnston",0.0,270.78485,131.011,"To Go Home",1982,0.4736131893753991,0.5527051139046104
4722,"SOSXAMA12A8C133298",282026,"Family Style","AR32ETX1187B9A792F","The Vaughan Brothers",0.0,262.29506,142.372,"Good Texan",1990,0.36491403453505683,0.7560680108104574
4723,"SOEAASN12A58A7932D",674068,"Dr. Nos Ethiopium","ARXHFWE1187FB410A9","Oh No",0.0,110.57587,128.116,"Soul of Ethiopia",2009,0.4267778201164245,0.5054873431493758
4724,"SOMSPYS12A6D4FEDBB",272680,"Turned Left But Don't Know If It Was Right","ARM9D241187FB4DB7D","Marygold",0.0,225.09669,133.857,"Neglected",0,0.316315266064483,0
4725,"SOSAXES12AC3DF68E7",730449,"Broken Land Bell","ARF9Z4Q1187FB5B40B","The Wiyos",0.0,186.30485,192.831,"Dontchaletmecatchya",0,0.31551134085762894,0.0
4726,"SOXPAGL12A8C13792D",288245,"Make A Star","AR18SS11187FB4852B","Dope Stars Inc.",0.0,233.22077,154.998,"Chase The Light",2006,0.42603566209896326,0.5333708783158672
4727,"SOFZXTF12AB018D64B",814897,"These Days- Special Edition","ARDVZTE1187FB5A0A1","Bon Jovi",0.0,432.97914,91.775,"This Ain't A Love Song",1995,0.7188914556702095,0
4728,"SOGRPFI12A8C1349A6",149611,"Live From Las Vegas","ARD0FN11187B9B25CD","Bobby Darin",0.0,124.9171,71.356,"Intro. & Hello Young Lovers (Live) (2000 Digital Remaster)",0,0.4694259079758136,0
4729,"SOAWYUA12A8C144D4D",478359,"Fuck You Eddie!","ARRBT8X1187FB3D242","Eddie and the Subtitles",0.0,143.98649,154.072,"Louie Louie",0,0.30767541707890345,0.26586104921065007
4730,"SOWWYDN12AB01825F7",417769,"Electronic experimental and microtonal 1953-1999","AR7OEB71187B995A17","Henri Pousseur",0.0,298.73587,65.919,"Prospection",0,0.25751540347437846,0
4731,"SOFUDES12AB018E6C8",765830,"No dejes de bailar","ARB6B5K1187FB36017","Caballo Dorado",0.0,190.22322,161.486,"Me vuelves loco",0,0.30294292785136573,0.0
4732,"SOPDHNR12AB017BDB9",402946,"Hart(z) IV","ARI6CSW1187B9AF09A","Eko Fresh feat. Capkekz",0.0,236.14649,94.998,"Das ist mein Viertel",0,0.3559056297814026,0.2707759989463275
4733,"SOJNRPI12AB018E779",592093,"Keep An Eye On The Sky","ARSX6IX1187B9B640C","Big Star",0.0,241.60608,160.68,"Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973]",0,0.4965081187205733,0.3738202755896518
4734,"SOOUNZH12A6D4F9584",38768,"Made To Be Broken","ARQXR6R1187FB46FD6","Soul Asylum",0.0,168.93342,195.005,"Don't It (make Your Troubles Seem Small) (Album Version)",1986,0.4667756219262354,0.3725300393660796
4735,"SOVQFUY12AB018A77D",561867,"Paeez - Persian Music","ARMTTWG11F4C83E6AE","Mohammad Nouri",0.0,224.02567,85.56,"Morghe Eshgh",0,0.36650217418645376,0.2998774882739778
4736,"SOTYYYZ12A58A7D468",489422,"THE FREQUENCY","ARCRSUM1187FB52AB0","The Frequency",0.0,284.682,153.667,"Own Me",2004,0.33504177703727017,0.21508031850922793
4737,"SOQWLMX12A67020B04",15590,"City High","ARW9SN11187FB52D0D","City High",0.0,231.33995,159.975,"Sista",2001,0.40109025366153533,0.42744657148843085
4738,"SOYEVCP12AC9E17E09",307443,"Someday (I Will Understand)","AR03BDP1187FB5B324","Britney Spears",0.0,1.04444,0.0,"Someday (I Will Understand)",2005,0.6072572795814319,0
4739,"SOONWRV12A8C138371",295785,"Talk Of The Town","ARC8CQZ1187B98DECA","Jack Johnson and Friends / Matt Costa",0.0,136.30649,150.519,"Fall Line",2003,0.6430722926109408,0
4740,"SOAORIB12AC9072D42",601433,"He Kept On Loving Me","AR2G8UI1187FB3F33C","Barbara Fairchild",0.0,329.24689,151.676,"The Other Side Of That Hill",0,0.37123757358135073,0
4741,"SOIZLKI12A6D4F7B61",36469,"Supermassive Black Hole","ARR3ONV1187B9A2F59","Muse",0.0,209.34485,120.01,"Supermassive Black Hole (Album Version)",0,0.7504265510189179,0.7603477805470585
4742,"SOADJAQ12A8C13F520",258463,"Words Touch","ARJRIM91187FB3EF9A","Paul Avgerinos",0.0,324.51873,91.405,"Song Without End",2004,0.3171257187463192,0
4743,"SOZVZWP12A58A7BAD1",135638,"The Acoustic Session","ARAIABB1187B9AC6E2","Seal",0.0,117.78567,119.772,"Show Me (Acoustic Version)",0,0.5800131829395042,0.5616275900797084
4744,"SOSSDRI12A8C13B97E",216601,"Creciendo","AREN7YO1187B9A475C","Sandra Mihanovich",0.0,263.18322,122.072,"Cuatro Estrofas",1994,0.3588440429731395,0
4745,"SOPTTLQ12A58A7B12B",105003,"The Fuse","ARGFFA01187B9A2D11","Pennywise",0.0,159.89506,200.877,"6TH Avenue Nightmare",2005,0.5122291893908338,0
4746,"SOKTKHO12A58A7CDA5",715113,"Fantastic Vol. 2.10","AR0WGXC1187B9AAC99","Slum Village",0.0,200.61995,95.599,"Climax (Instrumental Mix)",0,0.4254506138636907,0.3277366831778408
4747,"SOLVZZO12A8C130E19",281472,"Wide Open Spaces","AR11YQ81187FB3C654","Dixie Chicks",0.0,296.30649,103.863,"Give It Up Or Let Me Go",1998,0.5769022809896106,0.7239043346137317
4748,"SOOYPCQ12A6D4FC50A",581460,"Christmas To Elvis from The Jordanaires","AR358YS1187FB44A29","The Jordanaires & Orion",0.0,97.69751,106.317,"Joy to the World",0,0.28356259598084455,0.0
4749,"SOJFVGM12A8C13E2B2",166277,"Channel U","ARQHJLT11F50C4C101","Bomb Squad",0.0,191.11138,109.614,"BOMB SQUAD",0,0.3508567303896128,0.26695518627553855
4750,"SOSYGHA12AB0186AEC",705593,"IRM","ARL635X1187B990092","Charlotte Gainsbourg",0.0,241.65832,150.256,"Le Chat du Café des Artistes",2009,0.5200496881789747,0.8596346836952304
4751,"SOMSGDK12A8C14032F",220772,"Live In 1978 At The Festival Suite_ Birmingham Co-op","ARXEH1P1187FB378A3","The Prefects",0.0,266.57914,104.521,"Background Music: The Greatest Ever Punk Sing-Along! (Live)",0,0.26845664817547515,0
